article number,article name ,Commodity Group Name,Product Retail Price
099988071096,MENAGE A TROIS RED 750ML,WINE,9.99
080480301002,BOMBAY SAPPHIRE 1.75L,GIN,43.99
080686940463,VOX 750ML,VODKA,15.99
082000743767,CUERVO ESP SILVER 200ML,TEQUILA,6.99
7002,HENDRY ZINFANDEL,WINE,
811751020625,STOLI GOLD 750ML,VODKA,28.99
088857003344,MIDORI 375ML,LIQUEUR,10.99
031259046952,JOSH PINOT NOIR 2016,WINE,19.99
083574031205,DE LA COSTA SANGRIA 1L,WINE,6.99
811538014526,AZUL REPOSADO 1.75L,TEQUILA,
080686932215,PINNACLE MIMOSA 750ML,VODKA,12.99
812459010659,BIRD DOG PEACH 750ML,WHISKEY,18.99
080432105221,SEAGRAMS GRAPE GIN 750ML,GIN,11.99
799159121543,CHOCO NOIR CHOCOLATE 750ML,WINE,11.99
080432100783,GLENLIVET 15YR 750ML,SCOTCH,73.99
070655910115,MR & MRS T PINA COLADA 1.75L,MIXERS,6.99
856065002028,DEEP EDDY SWEET TEA 1.75L,VODKA,29.99
080686042402,KESSLER 750ML,WHISKEY,
085000002209,TURNING LEAF CHARDONAAY 1.5L,WINE,
080686294016,TWO GINGERS IRISH 1.75L,WHISKEY,35.99
088004060534,MILES GIN 1L,GIN,9.99
027724607506,ST GEORGE ABSINTHE VERTE 750ML,LIQUEUR,52.99
812066022472,Macallan Highland Edition #4 750ml,WHISKEY,99.99
894993002024,TANTEO COCOA 750ML,TEQUILA,32.99
082000734574,SMIRNOFF COSMO 750ML,VODKA,14.99
7798103161287,LORCA POETICA RED 750ML,WINE,41.99
086024007928,MARGARITAVILLE GOLD 1.75L,TEQUILA,21.99
085976034587,MANISCHEWITZ CONCORD GRAPE 3L,WINE,13.99
081128014681,OLD FORESTERS BIRTHDAY BOURBON 750ML,WHISKEY,799.99
896068002410,PAQUI SILVER 750ML,TEQUILA,44.99
081753821975,BELVEDERE LEMON TEA 750ML,VODKA,29.99
811538017336,STRANAHAN'S SHERRY CASK 750ML,WHISKEY,69.99
083664107360,GLENFIDDICH 12YR 750ML,SCOTCH,43.99
096749001781,BURNETTS SUGAR COOKIE 1.75L,VODKA,13.99
858852006592,WITHERSPOON BOURBON 750ML,WHISKEY,22.99
857913002054,ADULT STRAWBERRY MILK 750ML,LIQUEUR,15.99
089105510294,JESSE JAMES SPICED 750ML,WHISKEY,15.99
654910000324,MCWILLIAMS SHIRAZ 750ML,WINE,4.99
083089240000,L-GEKKEIKAN NIGORI SAKE 750ML,LIQUEUR,14.99
666392825982,RIVANI MOSCATO ROSE 750ML,WINE,
899919000757,IVANABITCH WATERMELON 750ML,VODKA,14.99
087872633215,STELLA ROSA STELLA MOSCATO 187ML,WINE,1.99
080686001737,RED STAG H TEA 1.75L,WHISKEY,19.99
2649310230,OLIVE IT CHERRIES 8OZ,MIXERS,4.39
811538013383,THREE OLIVES PEACH 1.75L,VODKA,16.99
811405010101,NAVARRO CORREAS MALBEC 750ML,WINE,
877358001733,AIKO COBRA VODKA,VODKA,
089819056583,CHATEAU ST JEAN SONOMA 2005,WINE,
835229000865,ABSOLUT GRAPEVINE 750ML,VODKA,
617768125106,SVEDKA CITRON 1L,VODKA,14.99
0735255117219,CASINO AZUL ANEJO 750ML,TEQUILA,69.99
080660001203,1792 SMALL BATCH 750ML,WHISKEY,25.99
080516113647,RIUNITE SWEET WHITE 750ML,WINE,
855320,FAIRBAKS PORT 750ML,WINE,6.99
070491030534,FINEST CALL CHERRY SYRUP 1L,MIXERS,4.99
009016015329,EL POBRE SILVER 1.75L,TEQUILA,17.99
681425042006,X RATED 1L,LIQUEUR,32.99
082896000739,LITTLE BLACK DRESS WHITE 750ML,WINE,
716898950357,ACINUM CHIANTI,WINE,15.99
756774022860,TURIN JOSE CUERVO CHOCOLATES TUBE,LIQUEUR,9.99
639834777071,GLOGG RED WINE 750ML,WINE,15.99
080516135304,RIUNITE ROSATO 3 LT,WINE,
085200918768,SUTTER HOME SWEET RED 4PK,WINE,5.99
83120002949,FRANZIA CRISP APPLE BLUSH,WINE,12.99
096749000067,ELIJAH CRAIG 12YR 750ML,WHISKEY,28.99
856065002813,DEEP EDDY ORANGE 750ML,VODKA,17.99
088110955311,BUCHANANS 12YR 1.75L,SCOTCH,72.99
081753829186,BELVEDERE GS 750ML,VODKA,29.99
085000010532,FREI BROTHERS CAB SAUV 750ML,WINE,
085000016800,CAMARENA SILVER 1.75L,TEQUILA,36.99
080432500170,JAMESON 750ML,WHISKEY,25.99
811538015400,THREE OLIVES BUBBLE 750ML,VODKA,
086785470818,SANTA RITA 120 RED BLEND 750ML,WINE,6.99
9780965774668,PAPILLION RED 750ML,WINE,1.00
088076161597,JOHNNIE WALKER BLUE LABEL 200ML,WHISKEY,69.99
082422132507,SAUZA MARGARITA MIX 750ML,MIXERS,
864343000147,PLAYA REAL MANDARIN 750ML,TEQUILA,34.99
088004023591,GRANNY'S GINGERBREAD CREAM,LIQUEUR,11.99
720815985483,SEAGRAMS VODKA 100ML,VODKA,1.99
083417016208,GEYSER PEAK CHARDONNAY 750ML,WINE,13.99
070491557000,FINEST CALL LIME SOUR 1L,MIXERS,4.99
086003002968,WOODBRIDGE PINOT GRIGIO 4PK,WINE,7.99
088417870379,SILVERADO CAB SAUV 750ML,WINE,
089540408590,HIRAM WALKER CAFE AZTEC 1L,LIQUEUR,12.99
084848200303,G & W PRIVATE STOCK 750ML,WHISKEY,
089819542543,BERINGER PINK MOSCATO 750ML,WINE,3.99
811538014618,AZUL SILVER TEQUILA 750ML,TEQUILA,
851066003203,WTF PINOT NOIR 750ML,WINE,
098652350024,CLINE ZINFANDEL,WINE,11.99
700118826782,RUSSIAN VALUE 100ML,VODKA,1.99
086395365009,TAKARA PLUM 750ML,WINE,7.99
084692310845,FONSECA PORTO TERRA BELLA,WINE,22.99
080686835325,HORNITOS PLATA 750ML,TEQUILA,23.99
841742014036,DESTINY MOSCASTO 750ML,WINE,5.99
756774072735,TURIN BAILEYS CHOCOLATES GIFT BOX,LIQUEUR,16.99
894185000623,LOST VINEYARDS SANGRIA RED WINE 750ML,WINE,
086003461925,ROBERT MONDAVI PVT CHARD 750ML,WINE,9.99
736211551849,MAN IN BLACK ANEJO 750ML,TEQUILA,
087116013926,UV 103 750ML,VODKA,14.99
080686833765,100 ANOS BLANCO 375ML,TEQUILA,9.99
080432105535,FRIS 1.75L,VODKA,19.99
080686813033,LAPHROAIG CASK 750ML,SCOTCH,50.99
082000004028,SMIRNOFF VANILLA 1L,VODKA,
85976034006,MANISCHEWITZ BLACKBERRY 750ML,WINE,
082100738397,BLACK BOX  SAUV BLANC 3L,WINE,21.99
088352126517,EXOTICO BLANCO 750ML,TEQUILA,18.99
086003004108,WOODBRIDGE MOSCATO 750ML,WINE,
080686835417,HORNITOS ANEJO 375ML,TEQUILA,15.99
835229004405,ABSOLUT PEPPAR 1LT,VODKA,
6994450000210,JARDIN UNOACKED CHARDONNAY,WINE,6.99
6311608174692,SOTOL ANEJO 2YR 50ML,TEQUILA,1.99
085000023204,NEW AMSTERDAM MANGO 1.75L,VODKA,18.99
080686001188,RED STAG CHERRY 750ML TRVL,WHISKEY,15.99
080887493744,BOGLE PETITE SIRAH,WINE,9.99
859369001346,THE PRISONER BLINDFOLD 750ML,WINE,49.99
680474017751,WHITMEYERS TEXAS WHISKEY 750ML,WHISKEY,32.99
812459013155,BIRD DOG BOURBON 750ML,WHISKEY,18.99
084279996325,THE DUBLINER 750ML,WHISKEY,24.99
087116014619,UV CHERRY 1.75L,VODKA,14.99
081308001074,CUPCAKE REISLING 750ML,WINE,9.99
793573839244,SWEET REVENGE 750ML,LIQUEUR,18.99
721059871006,SKYY INFUSIONS COCONUT 1.0L,VODKA,
085592103544,MCCORMICK GIN 750ML,GIN,6.99
857964002201,REBECCA CREEK SINGLE MALT 750ML,WHISKEY,64.99
850099004010,RAVE REVIEW ORIGINAL CULINARY BLENDED BOURBON 200ML,WHISKEY,
094922344069,DRIPPING SPRINGS TRADITIONAL 750ML,GIN,39.99
088352121475,MARGARITAVILLE SILVER 750ML,TEQUILA,
811538010412,1800 ESSENTIAL ART LIMITED EDITION 750ML,TEQUILA,
084279983349,BEVIAMO PROSECCO 750ML,WINE,9.99
016600325078,ROSES POMEGRANATE MIX 20OZ,MIXERS,4.99
080686833758,100 ANOS BLANCO 750ML,TEQUILA,17.99
080686034179,JIM BEAM BLACK 375ML,WHISKEY,12.99
720825783697,TEXAS TAIL 750ML,VODKA,17.99
080432106310,FRIS CHERRY VODKA 750ML,VODKA,
633824208040,VAN GOGH DOUBLE ESPRESSO 750ML,VODKA,19.99
088352131238,REBEL YELL 10YR BOURBON SINGLE BARREL 750ML,WHISKEY,49.99
8018730001008,DOLCE CILENTO LIMON 750ML,LIQUEUR,
08555609,SHEFFIELD CELLARS VERY DRY SHERRY 1.5L,WINE,10.99
081308364971,FISH EYE PINOT GRIGIO 750ML,WINE,5.99
084519210044,RED EYE HORSERADISH BLOODY MARY 32OZ,MIXERS,6.99
674545000063,DON JULIO ANEJO 750ML,TEQUILA,56.99
086024000387,MARGVILLE GOLD GIFT 1.75L,TEQUILA,20.99
079753001176,1835 Lone Star 1.75ML,VODKA,
899717002021,REPUBLIC REPO 750ML,TEQUILA,43.99
850262,SUTTER HOME CHARD 750ML,WINE,
085000026168,NEW AMSTERDAM RASPBERRY 1L,VODKA,14.99
721733001729,PATRON XO CAFE GIFT GLASS 750ML,LIQUEUR,21.99
088352125107,CACHCA 61 1L,LIQUEUR,17.99
870731000019,NAPA CELLARS 2014,WINE,16.99
081434031464,REX GOLIATH MOSCATO 1.5L,WINE,
096749014200,HEAVEN HILL GIN 1L ,GIN,8.99
839743001513,YELLOWTAIL PINK MOSCATO 750ML,WINE,6.99
089819158027,MATUA SAUV BLANC 750ML,WINE,10.99
864343000116,PLAYA REAL PINEAPPLE 750ML,TEQUILA,34.99
080432105245,SEAGRAMS GRAPE TWIST 200ML,GIN,3.99
084279976600,TRADER VICS AMARETTO 750ML,LIQUEUR,15.99
088110931025,GRAND MARNIER 1L,LIQUEUR,39.99
080686013266,JIM BEAM SB 750ML,WHISKEY,29.99
088586006340,TORRES RED ,WINE,8.99
085000001554,GALLO FAMILY WHITE MELOT,WINE,3.99
080686929643,PINNACLE 750ML,VODKA,12.99
816136021921,XICARU SILVER MEZCAL 102 750ML ,TEQUILA,35.99
641586342384,LAUBES BORDEAUX 750ML,WINE,8.99
081584000815,KENDALL JACKSON MERLOT 750ML,WINE,19.99
080432403457,SEAGRAMS GIN & JUICE 375ML,GIN,
085000012307,DA VINCI CHIANTI 750ML,WINE,17.99
812066020706,MACALLAN 21YR SM 750ML,SCOTCH,549.99
7503004682102,INSTITUCIONAL RIFLE REPOSADO TEQUILA  1LT,TEQUILA,
088076180758,SINGLETON GLENDULLAN 15YR ,SCOTCH,31.99
618397200929,DEL MAGUEY VIDA BLANCO 750ML,TEQUILA,35.99
680499817305,SUGAR RIDGE WINERY MORA NEGRO,WINE,16.99
039295000433,CARROLLS MEAD SWEET HONEY 750ML,WINE,12.99
856065002004,DEEP EDDY SWEET TEA 750ML,VODKA,17.99
84704091397,KORBEL CALIFORNIA CHAMPAGNE EXTRA DRY 1.5L,WINE,
089121078525,J.LOHR PINOT NOIR,WINE,13.99
854443006019,BALLOTIN CHOCOLATE BOURBON BALL 750ML,WHISKEY,25.99
082000002543,SEAGRAMS 7 HONEY 750ML,WHISKEY,15.99
767707012964,KERRYGOLD IRISH CREAM GIFT SET 750ML,LIQUEUR,19.99
852832106524,CAMPO VIEJO RIOJA,WINE,9.99
088004030728,LEGACY BLENDED SCOTCH 1.75L,SCOTCH,17.99
080686835486,HORNITOS LIME SHOT 750ML,TEQUILA,23.99
877497008006,ALTO LIMAY JOVEN PINOT NIOR 2013,WINE,2.99
082000775836,SMIRNOFF PEPPERMINT 750ML,VODKA,15.99
085000022863,APOTHIC DARK 750ML,WINE,10.99
080686119234,PUCKER LEMONADE 750ML,VODKA,14.99
085000022870,DARK HORSE MERLOT 750ML,WINE,8.99
031259032030,RAMON BILBAO RIOJA 750ML,WINE,11.99
081753827632,BELVEDERE PEACH NECTAR 750ML,VODKA,29.99
081584013211,KJ ROSE GR RSV 750ML,WINE,25.99
799159008042,PREMIUM BLEND MARGARITA MIX 64OZ,MIXERS,2.99
050037015546,DISARONNO 200ML,LIQUEUR,9.99
096749528158,CONQUISTADOR GOLD 1.75L,TEQUILA,19.99
081128005009,OLD FORESTER 1.75L,WHISKEY,33.99
857090,LIVINGSTON WHITE ZINFANDEL 750ML,WINE,6.99
850483000611,AUCHENTOSHAN SCOTCH 12YR TRPL DIST SMSW ,SCOTCH,46.99
080432112649,JAMESON CASKMATES IPA EDITION 1L,WHISKEY,
080516121741,FLORIO MARSALA DRY 750ML,WINE,
742881000174,BARON KOKOT SWEET RED 750ML,WINE,5.99
0009674947410,QUALITY HOUSE GIN 1.75L,GIN,
085200218745,SUTTER HOME MERLOT 4PK,WINE,5.99
085592117039,MCCORMICK IRISH CREAM 1L,LIQUEUR,12.99
080686006619,JIM BEAM HONEY 750ML TVLR,WHISKEY,15.99
5010327923475,MACCAY & SCOTT 750ML,SCOTCH,
085000423882,BAREFOOT CRISP WHITE SPRITZER 4PK 200ML,WINE,9.99
607054492272,SWEET BITCH PINOT GRIGIO 750ML,WINE,
648260704773,SILVER STAR 1L,VODKA,19.99
080686931416,PINNACLE PEACH 375ML,VODKA,3.99
632070100092,OLD PULTENEY 12YR 750ML,SCOTCH,35.99
874053007114,ACHAVAL FERRER CAB SAUV 2012 750ML,WINE,21.99
851756002127,GARRISON BROTHERS COWBOY BOURBON 750ML,WHISKEY,299.99
856282005314,WIDOW JANE 10YR 750ML,WHISKEY,79.99
7005,LAURINE PINOT NOIR,WINE,
879371000106,TSARSKY POKROV 750ML,VODKA,6.49
096749189854,LIQUORE COFFEE 1L,LIQUEUR,5.99
088415784654,SIMI SAUVIGNON BLANC 2015 750ML,WINE,10.99
899881000441,GVORI 750ML,VODKA,13.99
083120001461,FRANZIA SWEET WHITE 5L,WINE,15.99
088004011987,TAAKA PEACH 50ML,VODKA,0.99
9780965774669,MACHETE RED 750ML,WINE,46.99
689352009628,KIM CRAWFORD UNOAKED CHARDONNAY 750ML,WINE,
8033765259828,STILETTO ROSSO 2014 750ML,WINE,4.99
084692201198,ALIZE RED PASSION 1L,LIQUEUR,
089708529426,THREE OLIVES ROOTBEER 750ML,VODKA,15.99
736040011934,KIJAFA CHERRY 750ML,WINE,13.99
088076177888,BUSHMILLS HONEY 750ML,WHISKEY,24.99
85904015503,MOGEN DAVID CONCORD 1.5L,WINE,
853371002650,TVM WINES TABOO 750ML,WINE,15.99
010986002226,KENWOOD CAB SAUV 750ML,WINE,13.99
080516135144,RIUNITE LAMBRUSCO 750ML,WINE,6.99
088544018910,SOUTHERN COMFORT 70 1.75L,WHISKEY,25.99
698743807507,ROTH CAB SAUV 750ML,WINE,
080516135243,RIUNITE BIANCO 750ML,WINE,3.99
089552910418,GRAND MACNISH 750ML,SCOTCH,
649241861034,KOREAN SOJU 375ML,LIQUEUR,
085156417001,KETEL ONE ORANJE 1.75L,VODKA,42.99
088474011555,S SOHNE GLUHWEIN RED 1L,WINE,6.99
617768111109,SVEDKA 1L,VODKA,
088004012755,PLATINUM 7 X 750ML TRVL,VODKA,0.00
655709000013,JEFFERSONS RESERVE 750ML,WHISKEY,54.99
080686480105,BELLOWS 1.75L,WHISKEY,
857040,CARLO ROSSI CHABLIS 1.5L,WINE,6.99
080686833505,100 ANOS REPO 750ML,TEQUILA,17.99
084692513604,BOUVET BRUT EXCEL CREM DE LOIR 750ML,WINE,11.99
721059630504,SKYY INFUSIONS RASPBERRY 50ML ,VODKA,0.99
721059983754,FRANGELICO 375ML,LIQUEUR,
086767240026,EMMETS CREAM 1.75L,LIQUEUR,21.99
811751021110,ACHAVAL FERRER MALBEC 2013 750ML,WINE,21.99
088320341096,REAL SANGRIA RED 4PK,WINE,7.99
087116016316,UV SALTY WATERMELON 1.75L,VODKA,14.99
716819005364,SANTA DIGNA CAB SAUV 750ML,WINE,
096749203055,BURNETTS STRAWBERRY 750ML,VODKA,7.99
088544019139,SOUTHERN COMFORT 70 375ML PET,WHISKEY,7.99
7016,LATERAL MERLOT,WINE,
088076180574,SINGLETON GLENDULLAN 12YR 750ML,SCOTCH,44.99
080686412014,CRAVE CHOCOLATE CHERRY 750ML,LIQUEUR,17.99
810735013523,TINYS ORANGE BLOSSOM 750ML,TEQUILA,7.99
088004027742,W L WELLER 12YR 750ML,WHISKEY,99.99
811538010023,ZARCO SILVER 750ML,TEQUILA,
855060,GALLO TWIN VALLEY CHARD 1.5L,WINE,8.99
811538011211,CUERVO MARG MIX 1L,MIXERS,4.99
096749000074,ELIJAH CRAIG 12YR 1.75L,WHISKEY,54.99
080686931072,PINNACLE PEACHBERRY COBBLER 750ML,VODKA,12.99
012354087651,LINDEMANS SHIRAZ 750ML,WINE,4.99
082000783534,SMIRNOFF SPICY TAMARIND 750ML GLASS,VODKA,13.99
088004012793,PLATINUM 200ML,VODKA,3.99
080480015251,GREY GOOSE ORANGE 200ML,VODKA,9.99
852176003183,DELIRIO MEZCAL ANEJO 750ML,TEQUILA,
088474018202,SCHMITT SOHNE RIESLING 750 ML / 1L,WINE,8.99
081128002190,OLD FORESTER BOURBON 750ML,WHISKEY,499.99
081753824495,GRAND MARNIER RASPBERRY PEACH 750ML,LIQUEUR,33.99
721733003129,PATRON EXTRA ANEJO GIFT BOX 750ML,TEQUILA,449.99
082000747314,SMIRNOFF PINEAPPLE 750ML,VODKA,13.99
098709436206,KRIS PINOT GRIGIO 750ML,WINE,13.99
793573880109,PELIGROSO SILVER 750ML,TEQUILA,29.99
080720963090,WOODWORK ZINFANDEL 750ML,WINE,12.99
080686424024,ROUGE RASPBERRY 1L,LIQUEUR,16.99
720815932135,CORRALEJO 1821 EX ANEJO 750ML,TEQUILA,149.99
070491357075,MASTER OF MIXES PRESS LIME JUICE 375ML,MIXERS,5.99
080516113746,RIUNITE PEACH MOSCATO 750ML,WINE,5.99
015918060039,HONEY HOLE 750ML,WHISKEY,17.99
732048005296,GREAT AMERICAN RED WINE 750ML,WINE,
085000045596,BAREFOOT MOSCATO WHITE 4PK,WINE,5.99
082000760832,BULLEIT 10YR 750ML,WHISKEY,42.99
863811000306,CHARRED GINGER SYRUP,MIXERS,14.99
791863140520,FEE BRO PEACH BITTERS,MIXERS,6.99
082184001608,JACK DANIELS NO 27 GOLD 750ML,WHISKEY,159.99
082928206818,EL TORO SILVER 1.75ML,TEQUILA,19.99
089819006526,BERINGER WHITE ZIN 750ML,WINE,5.99
088004010133,TAAKA 80 BLUE 1L,VODKA,6.99
070655930304,MR & MRS T MAI TAI MIX 1L,MIXERS,3.99
ONACC30013000000000000000000000000000000000000092,PRAIRIE VODKA 80,VODKA,
087116014893,UV LEMONADE 50ML,VODKA,0.99
855340,GALLO FAIRBANKS PORT 1.5L,WINE,10.99
098709097018,MASTRO GRECO CAMPANIA,WINE,3.99
089540502335,STOLICHNAYA BLACKBERI 375ML,VODKA,8.99
4820139470071,STATUS PALTINUM 1.75L,VODKA,18.99
081753824815,BELVEDERE MANGO PASSION 750ML,VODKA,29.99
017619033015,OP BY OPERA PRIMA CAB SAUV ,WINE,5.99
825610,SMIRNOFF 80 375ML PET,VODKA,7.99
089819055098,CHAT ST. JEAN CHARD NRTH CST 750ML,WINE,11.99
084380360916,PENNSYLVANIA DUTCH EGG NOG 1.75ML,LIQUEUR,17.99
083103018257,CROWN CZAR 1L,VODKA,6.99
088352129693,LIONELLO EXTRA DRY VERMOUTH 750ml,GIN,6.99
082000000099,SMIRNOFF 100 PROOF 1L,VODKA,
081240175208,ZAPOPAN GOLD 1.75,TEQUILA,29.99
817469010132,VIKINGFJORD CITRUS 750ML,VODKA,
070491262003,MASTER OF MIXES BIG BUCKET BLUE HAWAIIAN ,MIXERS,7.99
087221003027,POTTERS VODKA 375 ML,VODKA,
088352129518,BELLOWS 1L,WHISKEY,10.99
080660000237,DI AMORE 3PK 375ML GIFT SET,LIQUEUR,17.99
080432400708,GLENLIVET 12YR 1L,SCOTCH,59.99
085592138690,360 BING CHERRY 1L,VODKA,12.99
088076163386,TANQUERAY NO TEN 1.75ML,GIN,69.99
617768221372,SVEDKA ROSE 375ML,VODKA,5.99
894993002215,TANTEO HABANERO TEQUILA 750ML,TEQUILA,35.99
085124859215,LANDMARK VINEYARDS PINOT NOIR 750,WINE,24.99
081308001258,CUPCAKE RED VELVET 750ML,WINE,9.99
086785110158,PORTA VITA BLANCO 750ML,WINE,3.99
749787500401,CABRITO BLANCO 750ML,TEQUILA,19.99
083960726869,JOSE RESERVA DE LA FAM 750ML,TEQUILA,139.99
086785470153,SANTA RITA CHARDONNAY 750ML,WINE,14.99
639737620603,CHATEAU FONGABAN  2015 750ML,WINE,14.99
080686083207,LEROUX STRAWBERRY 750ML,LIQUEUR,
085000020005,MADRIA MOSCATO 1.5L,WINE,9.99
085592103575,MCCORMICK GIN 200ML,GIN,2.29
811538011891,MAESTRO DOBEL GIFT 750ML,TEQUILA,
080720963045,WOODWORK PINOT NOIR 750ML,WINE,11.99
720815989030,SEAGRAMS COOKIES & CREAM 750ML,VODKA,12.99
084746385104,BOOTLEGGER APPLE ,WINE,
877350,SEAGRAMS 7 200ML,WHISKEY,4.49
085000001233,PETER VELLA BURGUNDY 5L,WINE,14.99
050037075298X,DISARONNO 750ML WT MASON JAR,LIQUEUR,24.99
823030,QREAM STRAWBERRY 750ML,LIQUEUR,27.99
613103009711,KARMA SILVER 750ML,TEQUILA,36.99
733270400200,RUDO BLANCO 750ML,TEQUILA,27.99
096749121380,FIGHTING COCK 750ML,WHISKEY,16.99
009016014063,HIJOS D VILLA REPO PISTOLS 200ML,TEQUILA,25.99
8437014256093,LOLEA N.3 750ML,WINE,9.99
040232555442,UNCLE NEAREST 1856 750ML,WHISKEY,54.99
024400401373,MAJOR PETERS HOT & SPICY BLOODY MARY MIX 64OZ,MIXERS,7.99
086891028903,RUTHERFORD HILL CHARD 750ML,WINE,6.99
085592147050,360 GLAZED DONUT 750ML,VODKA,12.99
083960726425,JOSE TRADITIONAL SILVER 1L,TEQUILA,27.99
008054013007,SAVVY 750ML,VODKA,21.99
087116015807,UV PEACH 1L,VODKA,7.99
012354001688,19 CRIMES THE BANISHED DARK RED 750ML,WINE,11.99
82100739127,ARBOR MIST CHERRY RED MOSCATO 1.5L,WINE,
088474022209,RELUX COOL RED 750ML,WINE,
086724609484,OZEKI NIGORI CLOUDY SAKE 1.5L,LIQUEUR,16.99
009016016562,LA CAVA MORALES BLANCO 1L,TEQUILA,12.99
791863140506,FEE BRO BITTERS 5OZ,MIXERS,6.99
080686042709,KESSLER 200ML,WHISKEY,3.49
851926004227,ICE CREAM RASPBERRY RIPPLE 750ML,WINE,5.99
080686938316,EFFEN SALTED CARAMEL 750ML,VODKA,21.99
641586333658,JP CHENET ROSE SPARKLING WINE 750ML,WINE,9.99
879371001066,LITHUANIAN GOLD 1.75L,VODKA,21.99
850579002017,VOLI LYTE 750ML,VODKA,
793573880123,PELIGROSO ANEJO 750ML,TEQUILA,32.99
85000020456,BAREFOOT PINK MOSCATO 750ML,WINE,6.99
736040533344,LA CARAVEDO PISCO PURO QUEBRANTA 750ML,LIQUEUR,19.99
085553,GALLO FAMILY SWEET APPLE 1.5L,WINE,10.99
084692161706,ALIZE COCO FREE VIKINGFJORD 750ML,LIQUEUR,
081308001920,CUPCAKE ANGEL FOOD 750ML,WINE,9.99
1134,BARNETT VINYARDS NAPA CAB SAUV,WINE,
080686466109,BOURBON DE LUX 1.75L,WHISKEY,12.99
084692303441,FONSECA PORTO RUBY PORT 750ML,WINE,16.99
617768151174,SVEDKA MANGO PINEAPPLE 1.75L,VODKA,19.99
08210073880,ARBOR MIST FROZEN PINA COLADA 10OZ,WINE,
080432400630,GLENLIVET 12YR 750ML,SCOTCH,43.99
088004025793,W L WELLER 375ML,WHISKEY,10.99
080432107652,AVION ESPRESSO 750ML,LIQUEUR,19.99
085592120442,MCCORMICK APPLE 750ML,VODKA,6.99
083300038898,HERRA AGAVE NECTAR 23.2OZ,MIXERS,5.99
886003,GORDONS GIN 1.75L PET,GIN,21.99
080432900482,SANDEMAN CHARACTER SHERRY 750ML,WINE,15.99
088004017699,EPIC KIWI STRAWBERRY 1.75L,VODKA,
793573762719,DOMAINE DE CANTON GINGER LIQUEUR 375ML,LIQUEUR,19.99
855631003063,RED 55 BELLE SWEET RED,WINE,16.99
088076177802,CIROC RED BERRY 200ML,VODKA,10.99
083960726999,CUERVO TRAD SILVER 750ML,TEQUILA,19.99
088004005696,PLATINUM VODKA 100ML,VODKA,1.85
082896060382,FETZER GEWURTZ SHALY LOAM 1.5L,WINE,9.99
087116014527,UV BLUE 1.75L,VODKA,14.99
085904354404,MD 20/20 BLUE RASPBERRY 750ML,WINE,3.59
710909720106,MERSOLEIL SILVER CHARD 750ML,WINE,18.99
084279988467,MOTHERS PUMPKIN SPICE 750ML,LIQUEUR,
758371130085,BLACK BOTTLE 750ML,SCOTCH,28.99
088004021726,TAAKA PINEAPPLE 750,VODKA,
084692623914,TAYLOR FLADGATE 325 ANIVERSARY 750ML,WINE,34.99
108003,HIJOS DE VILLA PEAR 750ML,LIQUEUR,19.99
854032003030,SNOW QUEEN 750ML,VODKA,24.99
088582000656,ST JAMES BLUEBERRY 750ML,WINE,0.00
096749000906,EVAN WILLIAMS PEACH 750ML,WHISKEY,12.99
085000021354,NEW AMSTERDAM COCONUT 375ML,VODKA,5.99
070491358072,MASTER OF MIXES PRESS LEMON JUICE 375ML,MIXERS,5.99
646828100791,KUROSAWA NIGORI SAKE 300ML,WINE,7.99
082928223396,CANADIAN LDT 50ML,WHISKEY,0.99
856065002080,DEEP EDDY RUBY RED 750ML,VODKA,17.99
080887496431,BOGLE RED 750ML,WINE,10.99
736211596093,1776 100 PROOF RYE 750ML,WHISKEY,
080432108710,GLENLIVET NADURRA OLOROSSO 750ML,SCOTCH,89.99
086828000255,PARDUCCI PINOT NOIR 750ML,WINE,9.99
728817199228,GEKKEINKAN SAKE 750ML,WINE,7.99
080686835431,HORNITOS ANEJO 1L,TEQUILA,36.99
087236565558,COINTREAU 1.75L,LIQUEUR,69.99
083664871742,STOLICHNAYA 1.75L,VODKA,32.99
009016016852,BARBARO BLANCO 750ML,TEQUILA,8.99
082000769972,SMIRNOFF SOUR WATERMELON 1L,VODKA,7.99
031439000415,COLLINS WATERMELON MIX 750ML,MIXERS,3.99
87692001621,TWISTED LEMONADE 6PK 12OZ BOTTLE,WINE,
739958033241,SOFIA mini BLANC DE BLANCS 4PK,WINE,19.99
081308003535,SLOW PRESS CAB SAUV 750ML,WINE,19.99
080120288311,ALMADEN CHARD 1.5L,WINE,9.99
811538011426,JOSE CUERVO TRAD SILVER 750ML,TEQUILA,19.99
088076175068,CIROC RED BERRY 1L,VODKA,44.99
721059002189,SKYY HONEYCRISP APPLE 1.75ML,VODKA,24.99
096749203031,BURNETTS STRAWBERRY 1.75L,VODKA,13.99
85904194406,MOGEN DAVID BLACKBERRY 750 ,WINE,
5060218410102,SOUL TREE SHIRAZ,WINE,14.99
070491543003,FINEST CALL SOUR APPLE 1L,MIXERS,4.99
080686926733,PINNACLE COCONUT 750ML,VODKA,12.99
080432901120,SMITHWORKS 1.75L,VODKA,26.99
081054004954,CALIFORNIA MOSCATO 750ML,WINE,3.99
085200027774,DUCK COMMANDER 2012 MOSCATO PINTAIL 750ML,WINE,9.99
017619021081,OPERA PRIMA SWEET RED,WINE,0.00
084279989457,KINKY PINK 375ML,LIQUEUR,8.99
